"","Label","El1","El2","sim","sne","sor","ymin"
"3361","Nevada, USA",900,2500,0.973684210526316,0.0025062656641604,0.976190476190476,0
"3362","Nevada, USA",1000,2500,0.974358974358974,0.00211161387631976,0.976470588235294,0
"3363","Nevada, USA",1100,2500,0.973684210526316,0.0025062656641604,0.976190476190476,0
"3364","Nevada, USA",1200,2500,0.826086956521739,0.0170502983802217,0.843137254901961,0
"3365","Nevada, USA",1300,2500,0.760869565217391,0.0427018633540373,0.803571428571429,0
"3366","Nevada, USA",1400,2500,0.652173913043478,0.0811594202898551,0.733333333333333,0
"3367","Nevada, USA",1500,2500,0.565217391304348,0.106913756236636,0.672131147540984,0
"3368","Nevada, USA",1600,2500,0.456521739130435,0.152853260869565,0.609375,0
"3369","Nevada, USA",1700,2500,0.41304347826087,0.177865612648221,0.590909090909091,0
"3370","Nevada, USA",1800,2500,0.326086956521739,0.204216073781291,0.53030303030303,0
"3371","Nevada, USA",1900,2500,0.217391304347826,0.22876254180602,0.446153846153846,0
"3372","Nevada, USA",2000,2500,0.108695652173913,0.235304347826087,0.344,0
"3373","Nevada, USA",2100,2500,0.0434782608695652,0.258109040717736,0.301587301587302,0
"3374","Nevada, USA",2200,2500,0.0217391304347826,0.209030100334448,0.230769230769231,0
"3375","Nevada, USA",2300,2500,0,0.192982456140351,0.192982456140351,0
"3376","Nevada, USA",2400,2500,0,0.163636363636364,0.163636363636364,0
"3377","Nevada, USA",2500,2500,0,0,0,0
"3378","Nevada, USA",2600,2500,0.0217391304347826,0,0.0217391304347826,0
"3379","Nevada, USA",2700,2500,0.024390243902439,0.0560695262125035,0.0804597701149425,0
"3380","Nevada, USA",2800,2500,0.0571428571428571,0.128042328042328,0.185185185185185,0
"3381","Nevada, USA",2900,2500,0.0571428571428571,0.128042328042328,0.185185185185185,0
"3382","Nevada, USA",3000,2500,0.0666666666666667,0.196491228070175,0.263157894736842,0
"3383","Nevada, USA",3100,2500,0.08,0.272112676056338,0.352112676056338,0
"3384","Nevada, USA",3200,2500,0.0588235294117647,0.433239962651727,0.492063492063492,0
"3385","Nevada, USA",3300,2500,0,0.586206896551724,0.586206896551724,0
"3386","Nevada, USA",3400,2500,0,0.672727272727273,0.672727272727273,0
"3387","Nevada, USA",3500,2500,0,0.769230769230769,0.769230769230769,0
"3388","Nevada, USA",3600,2500,0,0.916666666666667,0.916666666666667,0
"3389","Nevada, USA",3700,2500,0,0.957446808510638,0.957446808510638,0
"3390","Nevada, USA",200,2600,1,0,1,0
"3391","Nevada, USA",300,2600,1,0,1,0
"3392","Nevada, USA",400,2600,1,0,1,0
"3393","Nevada, USA",500,2600,0.952380952380952,0.0177683013503909,0.970149253731343,0
"3394","Nevada, USA",600,2600,0.956521739130435,0.0144927536231884,0.971014492753623,0
"3395","Nevada, USA",700,2600,0.966666666666667,0.00701754385964912,0.973684210526316,0
"3396","Nevada, USA",800,2600,0.96969696969697,0.00498657460682777,0.974683544303797,0
"3397","Nevada, USA",900,2600,0.973684210526316,0.0025062656641604,0.976190476190476,0
"3398","Nevada, USA",1000,2600,0.974358974358974,0.00211161387631976,0.976470588235294,0
"3399","Nevada, USA",1100,2600,0.973684210526316,0.0025062656641604,0.976190476190476,0
"3400","Nevada, USA",1200,2600,0.826086956521739,0.0170502983802217,0.843137254901961,0
"3401","Nevada, USA",1300,2600,0.760869565217391,0.0427018633540373,0.803571428571429,0
"3402","Nevada, USA",1400,2600,0.673913043478261,0.0760869565217391,0.75,0
"3403","Nevada, USA",1500,2600,0.58695652173913,0.101568068424804,0.688524590163934,0
"3404","Nevada, USA",1600,2600,0.478260869565217,0.146739130434783,0.625,0
"3405","Nevada, USA",1700,2600,0.434782608695652,0.171277997364954,0.606060606060606,0
"3406","Nevada, USA",1800,2600,0.347826086956522,0.197628458498024,0.545454545454545,0
"3407","Nevada, USA",1900,2600,0.239130434782609,0.222408026755853,0.461538461538462,0
"3408","Nevada, USA",2000,2600,0.130434782608696,0.229565217391304,0.36,0
"3409","Nevada, USA",2100,2600,0.0652173913043478,0.25224292615597,0.317460317460317,0
"3410","Nevada, USA",2200,2600,0.0434782608695652,0.204384986993683,0.247863247863248,0
"3411","Nevada, USA",2300,2600,0.0217391304347826,0.188787185354691,0.210526315789474,0
"3412","Nevada, USA",2400,2600,0.0217391304347826,0.160079051383399,0.181818181818182,0
"3413","Nevada, USA",2500,2600,0.0217391304347826,0,0.0217391304347826,0
"3414","Nevada, USA",2600,2600,0,0,0,0
"3415","Nevada, USA",2700,2600,0,0.0574712643678161,0.0574712643678161,0
"3416","Nevada, USA",2800,2600,0.0285714285714286,0.131922398589065,0.160493827160494,0
"3417","Nevada, USA",2900,2600,0.0285714285714286,0.131922398589065,0.160493827160494,0
"3418","Nevada, USA",3000,2600,0.0333333333333333,0.203508771929825,0.236842105263158,0
"3419","Nevada, USA",3100,2600,0.04,0.283943661971831,0.323943661971831,0
"3420","Nevada, USA",3200,2600,0,0.46031746031746,0.46031746031746,0
"3421","Nevada, USA",3300,2600,0,0.586206896551724,0.586206896551724,0
"3422","Nevada, USA",3400,2600,0,0.672727272727273,0.672727272727273,0
"3423","Nevada, USA",3500,2600,0,0.769230769230769,0.769230769230769,0
"3424","Nevada, USA",3600,2600,0,0.916666666666667,0.916666666666667,0
"3425","Nevada, USA",3700,2600,0,0.957446808510638,0.957446808510638,0
"3426","Nevada, USA",200,2700,1,0,1,0
"3427","Nevada, USA",300,2700,1,0,1,0
"3428","Nevada, USA",400,2700,1,0,1,0
"3429","Nevada, USA",500,2700,0.952380952380952,0.0153609831029186,0.967741935483871,0
"3430","Nevada, USA",600,2700,0.956521739130435,0.0122282608695652,0.96875,0
"3431","Nevada, USA",700,2700,0.966666666666667,0.00516431924882629,0.971830985915493,0
"3432","Nevada, USA",800,2700,0.96969696969697,0.00327600327600328,0.972972972972973,0
"3433","Nevada, USA",900,2700,0.973684210526316,0.000999333777481679,0.974683544303797,0
"3434","Nevada, USA",1000,2700,0.974358974358974,0.000641025641025641,0.975,0
"3435","Nevada, USA",1100,2700,0.973684210526316,0.000999333777481679,0.974683544303797,0
"3436","Nevada, USA",1200,2700,0.804878048780488,0.0301734976112648,0.835051546391753,0
"3437","Nevada, USA",1300,2700,0.75609756097561,0.056986551173923,0.813084112149533,0
"3438","Nevada, USA",1400,2700,0.682926829268293,0.0909862142099682,0.773913043478261,0
"3439","Nevada, USA",1500,2700,0.609756097560976,0.116739628934751,0.726495726495726,0
"3440","Nevada, USA",1600,2700,0.48780487804878,0.170731707317073,0.658536585365854,0
"3441","Nevada, USA",1700,2700,0.439024390243902,0.198770885346649,0.637795275590551,0
"3442","Nevada, USA",1800,2700,0.341463414634146,0.233339734972153,0.574803149606299,0
"3443","Nevada, USA",1900,2700,0.219512195121951,0.268487804878049,0.488,0
"3444","Nevada, USA",2000,2700,0.121951219512195,0.278048780487805,0.4,0
"3445","Nevada, USA",2100,2700,0.0487804878048781,0.306591413021568,0.355371900826446,0
"3446","Nevada, USA",2200,2700,0.0487804878048781,0.254790940766551,0.303571428571429,0
"3447","Nevada, USA",2300,2700,0.024390243902439,0.241664801969121,0.26605504587156,0
"3448","Nevada, USA",2400,2700,0.024390243902439,0.213704994192799,0.238095238095238,0
"3449","Nevada, USA",2500,2700,0.024390243902439,0.0560695262125035,0.0804597701149425,0
"3450","Nevada, USA",2600,2700,0,0.0574712643678161,0.0574712643678161,0
"3451","Nevada, USA",2700,2700,0,0,0,0
"3452","Nevada, USA",2800,2700,0.0285714285714286,0.0766917293233083,0.105263157894737,0
"3453","Nevada, USA",2900,2700,0.0285714285714286,0.0766917293233083,0.105263157894737,0
"3454","Nevada, USA",3000,2700,0.0333333333333333,0.149765258215962,0.183098591549296,0
"3455","Nevada, USA",3100,2700,0.04,0.232727272727273,0.272727272727273,0
"3456","Nevada, USA",3200,2700,0,0.413793103448276,0.413793103448276,0
"3457","Nevada, USA",3300,2700,0,0.547169811320755,0.547169811320755,0
"3458","Nevada, USA",3400,2700,0,0.64,0.64,0
"3459","Nevada, USA",3500,2700,0,0.74468085106383,0.74468085106383,0
"3460","Nevada, USA",3600,2700,0,0.906976744186046,0.906976744186046,0
"3461","Nevada, USA",3700,2700,0,0.952380952380952,0.952380952380952,0
"3462","Nevada, USA",200,2800,1,0,1,0
"3463","Nevada, USA",300,2800,1,0,1,0
"3464","Nevada, USA",400,2800,1,0,1,0
"3465","Nevada, USA",500,2800,1,0,1,0
"3466","Nevada, USA",600,2800,1,0,1,0
"3467","Nevada, USA",700,2800,1,0,1,0
"3468","Nevada, USA",800,2800,1,0,1,0
"3469","Nevada, USA",900,2800,1,0,1,0
"3470","Nevada, USA",1000,2800,1,0,1,0
"3471","Nevada, USA",1100,2800,1,0,1,0
"3472","Nevada, USA",1200,2800,0.828571428571429,0.0395604395604396,0.868131868131868,0
"3473","Nevada, USA",1300,2800,0.771428571428571,0.0701555869872701,0.841584158415842,0
"3474","Nevada, USA",1400,2800,0.685714285714286,0.112450851900393,0.798165137614679,0
"3475","Nevada, USA",1500,2800,0.628571428571429,0.137194337194337,0.765765765765766,0
"3476","Nevada, USA",1600,2800,0.514285714285714,0.195115995115995,0.709401709401709,0
"3477","Nevada, USA",1700,2800,0.457142857142857,0.228807556080283,0.685950413223141,0
"3478","Nevada, USA",1800,2800,0.342857142857143,0.276977567886659,0.619834710743802,0
"3479","Nevada, USA",1900,2800,0.285714285714286,0.294117647058824,0.579831932773109,0
"3480","Nevada, USA",2000,2800,0.171428571428571,0.319799498746867,0.491228070175439,0
"3481","Nevada, USA",2100,2800,0.0857142857142857,0.35776397515528,0.443478260869565,0
"3482","Nevada, USA",2200,2800,0.0857142857142857,0.310512129380054,0.39622641509434,0
"3483","Nevada, USA",2300,2800,0.0571428571428571,0.302080443828017,0.359223300970874,0
"3484","Nevada, USA",2400,2800,0.0571428571428571,0.276190476190476,0.333333333333333,0
"3485","Nevada, USA",2500,2800,0.0571428571428571,0.128042328042328,0.185185185185185,0
"3486","Nevada, USA",2600,2800,0.0285714285714286,0.131922398589065,0.160493827160494,0
"3487","Nevada, USA",2700,2800,0.0285714285714286,0.0766917293233083,0.105263157894737,0
"3488","Nevada, USA",2800,2800,0,0,0,0
"3489","Nevada, USA",2900,2800,0,0,0,0
"3490","Nevada, USA",3000,2800,0,0.0769230769230769,0.0769230769230769,0
"3491","Nevada, USA",3100,2800,0,0.166666666666667,0.166666666666667,0
"3492","Nevada, USA",3200,2800,0,0.346153846153846,0.346153846153846,0
"3493","Nevada, USA",3300,2800,0,0.48936170212766,0.48936170212766,0
"3494","Nevada, USA",3400,2800,0,0.590909090909091,0.590909090909091,0
"3495","Nevada, USA",3500,2800,0,0.707317073170732,0.707317073170732,0
"3496","Nevada, USA",3600,2800,0,0.891891891891892,0.891891891891892,0
"3497","Nevada, USA",3700,2800,0,0.944444444444444,0.944444444444444,0
"3498","Nevada, USA",200,2900,1,0,1,0
"3499","Nevada, USA",300,2900,1,0,1,0
"3500","Nevada, USA",400,2900,1,0,1,0
"3501","Nevada, USA",500,2900,1,0,1,0
"3502","Nevada, USA",600,2900,1,0,1,0
"3503","Nevada, USA",700,2900,1,0,1,0
"3504","Nevada, USA",800,2900,1,0,1,0
"3505","Nevada, USA",900,2900,1,0,1,0
"3506","Nevada, USA",1000,2900,1,0,1,0
"3507","Nevada, USA",1100,2900,1,0,1,0
