"","Label","El1","El2","sim","sne","sor","ymin"
"1","Colorado, USA",1100,1100,0,0,0,0
"2","Colorado, USA",1200,1100,0,0,0,0
"3","Colorado, USA",1300,1100,0,0.111111111111111,0.111111111111111,0
"4","Colorado, USA",1400,1100,0,0.111111111111111,0.111111111111111,0
"5","Colorado, USA",1500,1100,0,0.111111111111111,0.111111111111111,0
"6","Colorado, USA",1600,1100,0,0.111111111111111,0.111111111111111,0
"7","Colorado, USA",1700,1100,0,0.111111111111111,0.111111111111111,0
"8","Colorado, USA",1800,1100,0,0.111111111111111,0.111111111111111,0
"9","Colorado, USA",1900,1100,0,0.111111111111111,0.111111111111111,0
"10","Colorado, USA",2000,1100,0.25,0,0.25,0
"11","Colorado, USA",2100,1100,0.25,0,0.25,0
"12","Colorado, USA",2200,1100,0,0.142857142857143,0.142857142857143,0
"13","Colorado, USA",2300,1100,0,0.142857142857143,0.142857142857143,0
"14","Colorado, USA",2400,1100,0,0.142857142857143,0.142857142857143,0
"15","Colorado, USA",2500,1100,0,0.142857142857143,0.142857142857143,0
"16","Colorado, USA",2600,1100,0,0.142857142857143,0.142857142857143,0
"17","Colorado, USA",2700,1100,0,0.142857142857143,0.142857142857143,0
"18","Colorado, USA",2800,1100,0,0.142857142857143,0.142857142857143,0
"19","Colorado, USA",2900,1100,0,0.142857142857143,0.142857142857143,0
"20","Colorado, USA",3000,1100,0,0.142857142857143,0.142857142857143,0
"21","Colorado, USA",3100,1100,0,0.142857142857143,0.142857142857143,0
"22","Colorado, USA",3200,1100,0,0.142857142857143,0.142857142857143,0
"23","Colorado, USA",3300,1100,0,0.333333333333333,0.333333333333333,0
"24","Colorado, USA",3400,1100,0,0.333333333333333,0.333333333333333,0
"25","Colorado, USA",3500,1100,0,0.333333333333333,0.333333333333333,0
"26","Colorado, USA",3600,1100,0,0.333333333333333,0.333333333333333,0
"27","Colorado, USA",3700,1100,0,0.6,0.6,0
"28","Colorado, USA",3800,1100,0,0.6,0.6,0
"29","Colorado, USA",3900,1100,0,0.6,0.6,0
"30","Colorado, USA",4000,1100,0,0.6,0.6,0
"31","Colorado, USA",4100,1100,0,0.6,0.6,0
"32","Colorado, USA",4200,1100,0,0.6,0.6,0
"33","Colorado, USA",1100,1200,0,0,0,0
"34","Colorado, USA",1200,1200,0,0,0,0
"35","Colorado, USA",1300,1200,0,0.111111111111111,0.111111111111111,0
"36","Colorado, USA",1400,1200,0,0.111111111111111,0.111111111111111,0
"37","Colorado, USA",1500,1200,0,0.111111111111111,0.111111111111111,0
"38","Colorado, USA",1600,1200,0,0.111111111111111,0.111111111111111,0
"39","Colorado, USA",1700,1200,0,0.111111111111111,0.111111111111111,0
"40","Colorado, USA",1800,1200,0,0.111111111111111,0.111111111111111,0
"41","Colorado, USA",1900,1200,0,0.111111111111111,0.111111111111111,0
"42","Colorado, USA",2000,1200,0.25,0,0.25,0
"43","Colorado, USA",2100,1200,0.25,0,0.25,0
"44","Colorado, USA",2200,1200,0,0.142857142857143,0.142857142857143,0
"45","Colorado, USA",2300,1200,0,0.142857142857143,0.142857142857143,0
"46","Colorado, USA",2400,1200,0,0.142857142857143,0.142857142857143,0
"47","Colorado, USA",2500,1200,0,0.142857142857143,0.142857142857143,0
"48","Colorado, USA",2600,1200,0,0.142857142857143,0.142857142857143,0
"49","Colorado, USA",2700,1200,0,0.142857142857143,0.142857142857143,0
"50","Colorado, USA",2800,1200,0,0.142857142857143,0.142857142857143,0
"51","Colorado, USA",2900,1200,0,0.142857142857143,0.142857142857143,0
"52","Colorado, USA",3000,1200,0,0.142857142857143,0.142857142857143,0
"53","Colorado, USA",3100,1200,0,0.142857142857143,0.142857142857143,0
"54","Colorado, USA",3200,1200,0,0.142857142857143,0.142857142857143,0
"55","Colorado, USA",3300,1200,0,0.333333333333333,0.333333333333333,0
"56","Colorado, USA",3400,1200,0,0.333333333333333,0.333333333333333,0
"57","Colorado, USA",3500,1200,0,0.333333333333333,0.333333333333333,0
"58","Colorado, USA",3600,1200,0,0.333333333333333,0.333333333333333,0
"59","Colorado, USA",3700,1200,0,0.6,0.6,0
"60","Colorado, USA",3800,1200,0,0.6,0.6,0
"61","Colorado, USA",3900,1200,0,0.6,0.6,0
"62","Colorado, USA",4000,1200,0,0.6,0.6,0
"63","Colorado, USA",4100,1200,0,0.6,0.6,0
"64","Colorado, USA",4200,1200,0,0.6,0.6,0
"65","Colorado, USA",1100,1300,0,0.111111111111111,0.111111111111111,0
"66","Colorado, USA",1200,1300,0,0.111111111111111,0.111111111111111,0
"67","Colorado, USA",1300,1300,0,0,0,0
"68","Colorado, USA",1400,1300,0,0,0,0
"69","Colorado, USA",1500,1300,0,0,0,0
"70","Colorado, USA",1600,1300,0,0,0,0
"71","Colorado, USA",1700,1300,0,0,0,0
"72","Colorado, USA",1800,1300,0,0,0,0
"73","Colorado, USA",1900,1300,0,0,0,0
"74","Colorado, USA",2000,1300,0,0.111111111111111,0.111111111111111,0
"75","Colorado, USA",2100,1300,0,0.111111111111111,0.111111111111111,0
"76","Colorado, USA",2200,1300,0,0.25,0.25,0
"77","Colorado, USA",2300,1300,0,0.25,0.25,0
"78","Colorado, USA",2400,1300,0,0.25,0.25,0
"79","Colorado, USA",2500,1300,0,0.25,0.25,0
"80","Colorado, USA",2600,1300,0,0.25,0.25,0
"81","Colorado, USA",2700,1300,0,0.25,0.25,0
"82","Colorado, USA",2800,1300,0,0.25,0.25,0
"83","Colorado, USA",2900,1300,0,0.25,0.25,0
