"","Transect","El1","El2","sim","sne","sor","ymin"
"1","1963.Gregg.G",1100,1100,0,0,0,0
"2","1963.Gregg.G",1200,1100,0,0,0,0
"3","1963.Gregg.G",1300,1100,0,0.117647058823529,0.117647058823529,0
"4","1963.Gregg.G",1400,1100,0,0.189189189189189,0.189189189189189,0
"5","1963.Gregg.G",1500,1100,0,0.189189189189189,0.189189189189189,0
"6","1963.Gregg.G",1600,1100,0,0.25,0.25,0
"7","1963.Gregg.G",1700,1100,0,0.268292682926829,0.268292682926829,0
"8","1963.Gregg.G",1800,1100,0,0.268292682926829,0.268292682926829,0
"9","1963.Gregg.G",1900,1100,0.0666666666666667,0.233333333333333,0.3,0
"10","1963.Gregg.G",2000,1100,0.2,0.151351351351351,0.351351351351351,0
"11","1963.Gregg.G",2100,1100,0.2,0.151351351351351,0.351351351351351,0
"12","1963.Gregg.G",2200,1100,0.2,0.114285714285714,0.314285714285714,0
"13","1963.Gregg.G",2300,1100,0.266666666666667,0.0458333333333333,0.3125,0
"14","1963.Gregg.G",2400,1100,0.266666666666667,0.0458333333333333,0.3125,0
"15","1963.Gregg.G",2500,1100,0.333333333333333,0.021505376344086,0.354838709677419,0
"16","1963.Gregg.G",2600,1100,0.375,0.190217391304348,0.565217391304348,0
"17","1963.Gregg.G",2700,1100,0.375,0.190217391304348,0.565217391304348,0
"18","1963.Gregg.G",2800,1100,0.428571428571429,0.207792207792208,0.636363636363636,0
"19","1963.Gregg.G",2900,1100,0.333333333333333,0.285714285714286,0.619047619047619,0
"20","1963.Gregg.G",3000,1100,0.333333333333333,0.285714285714286,0.619047619047619,0
"21","1963.Gregg.G",3100,1100,0.333333333333333,0.285714285714286,0.619047619047619,0
"22","1963.Gregg.G",3200,1100,0.333333333333333,0.285714285714286,0.619047619047619,0
"23","1963.Gregg.G",3300,1100,0.4,0.3,0.7,0
"24","1963.Gregg.G",3400,1100,0.4,0.3,0.7,0
"25","1963.Gregg.G",3500,1100,0.4,0.3,0.7,0
"26","1963.Gregg.G",3600,1100,0.333333333333333,0.444444444444444,0.777777777777778,0
"27","1963.Gregg.G",3700,1100,0,0.875,0.875,0
"28","1963.Gregg.G",3800,1100,0,0.875,0.875,0
"29","1963.Gregg.G",3900,1100,0,0.875,0.875,0
"30","1963.Gregg.G",4000,1100,0,0.875,0.875,0
"31","1963.Gregg.G",4100,1100,0,0.875,0.875,0
"32","1963.Gregg.G",4200,1100,0,0.875,0.875,0
"33","1963.Gregg.G",1100,1200,0,0,0,0
"34","1963.Gregg.G",1200,1200,0,0,0,0
"35","1963.Gregg.G",1300,1200,0,0.117647058823529,0.117647058823529,0
"36","1963.Gregg.G",1400,1200,0,0.189189189189189,0.189189189189189,0
"37","1963.Gregg.G",1500,1200,0,0.189189189189189,0.189189189189189,0
"38","1963.Gregg.G",1600,1200,0,0.25,0.25,0
"39","1963.Gregg.G",1700,1200,0,0.268292682926829,0.268292682926829,0
"40","1963.Gregg.G",1800,1200,0,0.268292682926829,0.268292682926829,0
"41","1963.Gregg.G",1900,1200,0.0666666666666667,0.233333333333333,0.3,0
"42","1963.Gregg.G",2000,1200,0.2,0.151351351351351,0.351351351351351,0
"43","1963.Gregg.G",2100,1200,0.2,0.151351351351351,0.351351351351351,0
"44","1963.Gregg.G",2200,1200,0.2,0.114285714285714,0.314285714285714,0
"45","1963.Gregg.G",2300,1200,0.266666666666667,0.0458333333333333,0.3125,0
"46","1963.Gregg.G",2400,1200,0.266666666666667,0.0458333333333333,0.3125,0
"47","1963.Gregg.G",2500,1200,0.333333333333333,0.021505376344086,0.354838709677419,0
"48","1963.Gregg.G",2600,1200,0.375,0.190217391304348,0.565217391304348,0
"49","1963.Gregg.G",2700,1200,0.375,0.190217391304348,0.565217391304348,0
"50","1963.Gregg.G",2800,1200,0.428571428571429,0.207792207792208,0.636363636363636,0
"51","1963.Gregg.G",2900,1200,0.333333333333333,0.285714285714286,0.619047619047619,0
"52","1963.Gregg.G",3000,1200,0.333333333333333,0.285714285714286,0.619047619047619,0
"53","1963.Gregg.G",3100,1200,0.333333333333333,0.285714285714286,0.619047619047619,0
"54","1963.Gregg.G",3200,1200,0.333333333333333,0.285714285714286,0.619047619047619,0
"55","1963.Gregg.G",3300,1200,0.4,0.3,0.7,0
"56","1963.Gregg.G",3400,1200,0.4,0.3,0.7,0
"57","1963.Gregg.G",3500,1200,0.4,0.3,0.7,0
"58","1963.Gregg.G",3600,1200,0.333333333333333,0.444444444444444,0.777777777777778,0
"59","1963.Gregg.G",3700,1200,0,0.875,0.875,0
"60","1963.Gregg.G",3800,1200,0,0.875,0.875,0
"61","1963.Gregg.G",3900,1200,0,0.875,0.875,0
"62","1963.Gregg.G",4000,1200,0,0.875,0.875,0
"63","1963.Gregg.G",4100,1200,0,0.875,0.875,0
"64","1963.Gregg.G",4200,1200,0,0.875,0.875,0
"65","1963.Gregg.G",1100,1300,0,0.117647058823529,0.117647058823529,0
"66","1963.Gregg.G",1200,1300,0,0.117647058823529,0.117647058823529,0
"67","1963.Gregg.G",1300,1300,0,0,0,0
"68","1963.Gregg.G",1400,1300,0,0.0731707317073171,0.0731707317073171,0
"69","1963.Gregg.G",1500,1300,0,0.0731707317073171,0.0731707317073171,0
"70","1963.Gregg.G",1600,1300,0.0526315789473684,0.129186602870813,0.181818181818182,0
"71","1963.Gregg.G",1700,1300,0.0526315789473684,0.147368421052632,0.2,0
"72","1963.Gregg.G",1800,1300,0.0526315789473684,0.147368421052632,0.2,0
"73","1963.Gregg.G",1900,1300,0.105263157894737,0.12200956937799,0.227272727272727,0
"74","1963.Gregg.G",2000,1300,0.210526315789474,0.0577663671373556,0.268292682926829,0
"75","1963.Gregg.G",2100,1300,0.210526315789474,0.0577663671373556,0.268292682926829,0
"76","1963.Gregg.G",2200,1300,0.263157894736842,0.0188933873144399,0.282051282051282,0
"77","1963.Gregg.G",2300,1300,0.235294117647059,0.0424836601307189,0.277777777777778,0
"78","1963.Gregg.G",2400,1300,0.235294117647059,0.0424836601307189,0.277777777777778,0
"79","1963.Gregg.G",2500,1300,0.25,0.0642857142857143,0.314285714285714,0
"80","1963.Gregg.G",2600,1300,0.25,0.305555555555556,0.555555555555556,0
"81","1963.Gregg.G",2700,1300,0.25,0.305555555555556,0.555555555555556,0
"82","1963.Gregg.G",2800,1300,0.285714285714286,0.32967032967033,0.615384615384615,0
"83","1963.Gregg.G",2900,1300,0.166666666666667,0.433333333333333,0.6,0
"84","1963.Gregg.G",3000,1300,0.166666666666667,0.433333333333333,0.6,0
"85","1963.Gregg.G",3100,1300,0.166666666666667,0.433333333333333,0.6,0
"86","1963.Gregg.G",3200,1300,0.166666666666667,0.433333333333333,0.6,0
"87","1963.Gregg.G",3300,1300,0.2,0.466666666666667,0.666666666666667,0
"88","1963.Gregg.G",3400,1300,0.2,0.466666666666667,0.666666666666667,0
"89","1963.Gregg.G",3500,1300,0.2,0.466666666666667,0.666666666666667,0
"90","1963.Gregg.G",3600,1300,0.333333333333333,0.484848484848485,0.818181818181818,0
"91","1963.Gregg.G",3700,1300,0,0.9,0.9,0
"92","1963.Gregg.G",3800,1300,0,0.9,0.9,0
"93","1963.Gregg.G",3900,1300,0,0.9,0.9,0
"94","1963.Gregg.G",4000,1300,0,0.9,0.9,0
"95","1963.Gregg.G",4100,1300,0,0.9,0.9,0
"96","1963.Gregg.G",4200,1300,0,0.9,0.9,0
"97","1963.Gregg.G",1100,1400,0,0.189189189189189,0.189189189189189,0
"98","1963.Gregg.G",1200,1400,0,0.189189189189189,0.189189189189189,0
"99","1963.Gregg.G",1300,1400,0,0.0731707317073171,0.0731707317073171,0
"100","1963.Gregg.G",1400,1400,0,0,0,0
"101","1963.Gregg.G",1500,1400,0,0,0,0
"102","1963.Gregg.G",1600,1400,0.0454545454545455,0.0609284332688588,0.106382978723404,0
"103","1963.Gregg.G",1700,1400,0.0454545454545455,0.0795454545454545,0.125,0
"104","1963.Gregg.G",1800,1400,0.0454545454545455,0.0795454545454545,0.125,0
"105","1963.Gregg.G",1900,1400,0.0909090909090909,0.058027079303675,0.148936170212766,0
"106","1963.Gregg.G",2000,1400,0.181818181818182,0,0.181818181818182,0
"107","1963.Gregg.G",2100,1400,0.181818181818182,0,0.181818181818182,0
"108","1963.Gregg.G",2200,1400,0.2,0.0380952380952381,0.238095238095238,0
"109","1963.Gregg.G",2300,1400,0.176470588235294,0.105580693815988,0.282051282051282,0
"110","1963.Gregg.G",2400,1400,0.176470588235294,0.105580693815988,0.282051282051282,0
"111","1963.Gregg.G",2500,1400,0.1875,0.128289473684211,0.315789473684211,0
"112","1963.Gregg.G",2600,1400,0.25,0.35,0.6,0
"113","1963.Gregg.G",2700,1400,0.25,0.35,0.6,0
"114","1963.Gregg.G",2800,1400,0.285714285714286,0.369458128078818,0.655172413793103,0
"115","1963.Gregg.G",2900,1400,0.166666666666667,0.476190476190476,0.642857142857143,0
"116","1963.Gregg.G",3000,1400,0.166666666666667,0.476190476190476,0.642857142857143,0
"117","1963.Gregg.G",3100,1400,0.166666666666667,0.476190476190476,0.642857142857143,0
"118","1963.Gregg.G",3200,1400,0.166666666666667,0.476190476190476,0.642857142857143,0
"119","1963.Gregg.G",3300,1400,0.2,0.503703703703704,0.703703703703704,0
"120","1963.Gregg.G",3400,1400,0.2,0.503703703703704,0.703703703703704,0
"121","1963.Gregg.G",3500,1400,0.2,0.503703703703704,0.703703703703704,0
"122","1963.Gregg.G",3600,1400,0.333333333333333,0.506666666666667,0.84,0
"123","1963.Gregg.G",3700,1400,0,0.91304347826087,0.91304347826087,0
"124","1963.Gregg.G",3800,1400,0,0.91304347826087,0.91304347826087,0
"125","1963.Gregg.G",3900,1400,0,0.91304347826087,0.91304347826087,0
"126","1963.Gregg.G",4000,1400,0,0.91304347826087,0.91304347826087,0
"127","1963.Gregg.G",4100,1400,0,0.91304347826087,0.91304347826087,0
"128","1963.Gregg.G",4200,1400,0,0.91304347826087,0.91304347826087,0
"129","1963.Gregg.G",1100,1500,0,0.189189189189189,0.189189189189189,0
"130","1963.Gregg.G",1200,1500,0,0.189189189189189,0.189189189189189,0
"131","1963.Gregg.G",1300,1500,0,0.0731707317073171,0.0731707317073171,0
"132","1963.Gregg.G",1400,1500,0,0,0,0
"133","1963.Gregg.G",1500,1500,0,0,0,0
"134","1963.Gregg.G",1600,1500,0.0454545454545455,0.0609284332688588,0.106382978723404,0
"135","1963.Gregg.G",1700,1500,0.0454545454545455,0.0795454545454545,0.125,0
"136","1963.Gregg.G",1800,1500,0.0454545454545455,0.0795454545454545,0.125,0
"137","1963.Gregg.G",1900,1500,0.0909090909090909,0.058027079303675,0.148936170212766,0
"138","1963.Gregg.G",2000,1500,0.181818181818182,0,0.181818181818182,0
"139","1963.Gregg.G",2100,1500,0.181818181818182,0,0.181818181818182,0
"140","1963.Gregg.G",2200,1500,0.2,0.0380952380952381,0.238095238095238,0
"141","1963.Gregg.G",2300,1500,0.176470588235294,0.105580693815988,0.282051282051282,0
"142","1963.Gregg.G",2400,1500,0.176470588235294,0.105580693815988,0.282051282051282,0
"143","1963.Gregg.G",2500,1500,0.1875,0.128289473684211,0.315789473684211,0
"144","1963.Gregg.G",2600,1500,0.25,0.35,0.6,0
"145","1963.Gregg.G",2700,1500,0.25,0.35,0.6,0
"146","1963.Gregg.G",2800,1500,0.285714285714286,0.369458128078818,0.655172413793103,0
"147","1963.Gregg.G",2900,1500,0.166666666666667,0.476190476190476,0.642857142857143,0
"148","1963.Gregg.G",3000,1500,0.166666666666667,0.476190476190476,0.642857142857143,0
"149","1963.Gregg.G",3100,1500,0.166666666666667,0.476190476190476,0.642857142857143,0
"150","1963.Gregg.G",3200,1500,0.166666666666667,0.476190476190476,0.642857142857143,0
"151","1963.Gregg.G",3300,1500,0.2,0.503703703703704,0.703703703703704,0
"152","1963.Gregg.G",3400,1500,0.2,0.503703703703704,0.703703703703704,0
"153","1963.Gregg.G",3500,1500,0.2,0.503703703703704,0.703703703703704,0
"154","1963.Gregg.G",3600,1500,0.333333333333333,0.506666666666667,0.84,0
"155","1963.Gregg.G",3700,1500,0,0.91304347826087,0.91304347826087,0
"156","1963.Gregg.G",3800,1500,0,0.91304347826087,0.91304347826087,0
"157","1963.Gregg.G",3900,1500,0,0.91304347826087,0.91304347826087,0
"158","1963.Gregg.G",4000,1500,0,0.91304347826087,0.91304347826087,0
"159","1963.Gregg.G",4100,1500,0,0.91304347826087,0.91304347826087,0
"160","1963.Gregg.G",4200,1500,0,0.91304347826087,0.91304347826087,0
"161","1963.Gregg.G",1100,1600,0,0.25,0.25,0
"162","1963.Gregg.G",1200,1600,0,0.25,0.25,0
"163","1963.Gregg.G",1300,1600,0.0526315789473684,0.129186602870813,0.181818181818182,0
"164","1963.Gregg.G",1400,1600,0.0454545454545455,0.0609284332688588,0.106382978723404,0
"165","1963.Gregg.G",1500,1600,0.0454545454545455,0.0609284332688588,0.106382978723404,0
"166","1963.Gregg.G",1600,1600,0,0,0,0
"167","1963.Gregg.G",1700,1600,0,0.0196078431372549,0.0196078431372549,0
"168","1963.Gregg.G",1800,1600,0,0.0196078431372549,0.0196078431372549,0
"169","1963.Gregg.G",1900,1600,0.04,0,0.04,0
"170","1963.Gregg.G",2000,1600,0,0.0638297872340425,0.0638297872340425,0
"171","1963.Gregg.G",2100,1600,0,0.0638297872340425,0.0638297872340425,0
"172","1963.Gregg.G",2200,1600,0,0.111111111111111,0.111111111111111,0
"173","1963.Gregg.G",2300,1600,0,0.19047619047619,0.19047619047619,0
"174","1963.Gregg.G",2400,1600,0,0.19047619047619,0.19047619047619,0
"175","1963.Gregg.G",2500,1600,0,0.219512195121951,0.219512195121951,0
"176","1963.Gregg.G",2600,1600,0,0.515151515151515,0.515151515151515,0
"177","1963.Gregg.G",2700,1600,0,0.515151515151515,0.515151515151515,0
"178","1963.Gregg.G",2800,1600,0,0.5625,0.5625,0
"179","1963.Gregg.G",2900,1600,0,0.612903225806452,0.612903225806452,0
"180","1963.Gregg.G",3000,1600,0,0.612903225806452,0.612903225806452,0
"181","1963.Gregg.G",3100,1600,0,0.612903225806452,0.612903225806452,0
"182","1963.Gregg.G",3200,1600,0,0.612903225806452,0.612903225806452,0
"183","1963.Gregg.G",3300,1600,0,0.666666666666667,0.666666666666667,0
"184","1963.Gregg.G",3400,1600,0,0.666666666666667,0.666666666666667,0
"185","1963.Gregg.G",3500,1600,0,0.666666666666667,0.666666666666667,0
"186","1963.Gregg.G",3600,1600,0,0.785714285714286,0.785714285714286,0
"187","1963.Gregg.G",3700,1600,0,0.923076923076923,0.923076923076923,0
"188","1963.Gregg.G",3800,1600,0,0.923076923076923,0.923076923076923,0
"189","1963.Gregg.G",3900,1600,0,0.923076923076923,0.923076923076923,0
"190","1963.Gregg.G",4000,1600,0,0.923076923076923,0.923076923076923,0
"191","1963.Gregg.G",4100,1600,0,0.923076923076923,0.923076923076923,0
"192","1963.Gregg.G",4200,1600,0,0.923076923076923,0.923076923076923,0
"193","1963.Gregg.G",1100,1700,0,0.268292682926829,0.268292682926829,0
"194","1963.Gregg.G",1200,1700,0,0.268292682926829,0.268292682926829,0
"195","1963.Gregg.G",1300,1700,0.0526315789473684,0.147368421052632,0.2,0
"196","1963.Gregg.G",1400,1700,0.0454545454545455,0.0795454545454545,0.125,0
"197","1963.Gregg.G",1500,1700,0.0454545454545455,0.0795454545454545,0.125,0
"198","1963.Gregg.G",1600,1700,0,0.0196078431372549,0.0196078431372549,0
"199","1963.Gregg.G",1700,1700,0,0,0,0
"200","1963.Gregg.G",1800,1700,0,0,0,0
"201","1963.Gregg.G",1900,1700,0,0.0196078431372549,0.0196078431372549,0
"202","1963.Gregg.G",2000,1700,0,0.0833333333333333,0.0833333333333333,0
"203","1963.Gregg.G",2100,1700,0,0.0833333333333333,0.0833333333333333,0
"204","1963.Gregg.G",2200,1700,0,0.130434782608696,0.130434782608696,0
"205","1963.Gregg.G",2300,1700,0,0.209302325581395,0.209302325581395,0
"206","1963.Gregg.G",2400,1700,0,0.209302325581395,0.209302325581395,0
"207","1963.Gregg.G",2500,1700,0,0.238095238095238,0.238095238095238,0
"208","1963.Gregg.G",2600,1700,0,0.529411764705882,0.529411764705882,0
"209","1963.Gregg.G",2700,1700,0,0.529411764705882,0.529411764705882,0
"210","1963.Gregg.G",2800,1700,0,0.575757575757576,0.575757575757576,0
"211","1963.Gregg.G",2900,1700,0,0.625,0.625,0
"212","1963.Gregg.G",3000,1700,0,0.625,0.625,0
"213","1963.Gregg.G",3100,1700,0,0.625,0.625,0
"214","1963.Gregg.G",3200,1700,0,0.625,0.625,0
"215","1963.Gregg.G",3300,1700,0,0.67741935483871,0.67741935483871,0
"216","1963.Gregg.G",3400,1700,0,0.67741935483871,0.67741935483871,0
"217","1963.Gregg.G",3500,1700,0,0.67741935483871,0.67741935483871,0
"218","1963.Gregg.G",3600,1700,0,0.793103448275862,0.793103448275862,0
"219","1963.Gregg.G",3700,1700,0,0.925925925925926,0.925925925925926,0
"220","1963.Gregg.G",3800,1700,0,0.925925925925926,0.925925925925926,0
"221","1963.Gregg.G",3900,1700,0,0.925925925925926,0.925925925925926,0
"222","1963.Gregg.G",4000,1700,0,0.925925925925926,0.925925925925926,0
"223","1963.Gregg.G",4100,1700,0,0.925925925925926,0.925925925925926,0
"224","1963.Gregg.G",4200,1700,0,0.925925925925926,0.925925925925926,0
"225","1963.Gregg.G",1100,1800,0,0.268292682926829,0.268292682926829,0
"226","1963.Gregg.G",1200,1800,0,0.268292682926829,0.268292682926829,0
"227","1963.Gregg.G",1300,1800,0.0526315789473684,0.147368421052632,0.2,0
"228","1963.Gregg.G",1400,1800,0.0454545454545455,0.0795454545454545,0.125,0
"229","1963.Gregg.G",1500,1800,0.0454545454545455,0.0795454545454545,0.125,0
"230","1963.Gregg.G",1600,1800,0,0.0196078431372549,0.0196078431372549,0
"231","1963.Gregg.G",1700,1800,0,0,0,0
"232","1963.Gregg.G",1800,1800,0,0,0,0
"233","1963.Gregg.G",1900,1800,0,0.0196078431372549,0.0196078431372549,0
"234","1963.Gregg.G",2000,1800,0,0.0833333333333333,0.0833333333333333,0
"235","1963.Gregg.G",2100,1800,0,0.0833333333333333,0.0833333333333333,0
"236","1963.Gregg.G",2200,1800,0,0.130434782608696,0.130434782608696,0
"237","1963.Gregg.G",2300,1800,0,0.209302325581395,0.209302325581395,0
"238","1963.Gregg.G",2400,1800,0,0.209302325581395,0.209302325581395,0
"239","1963.Gregg.G",2500,1800,0,0.238095238095238,0.238095238095238,0
"240","1963.Gregg.G",2600,1800,0,0.529411764705882,0.529411764705882,0
"241","1963.Gregg.G",2700,1800,0,0.529411764705882,0.529411764705882,0
"242","1963.Gregg.G",2800,1800,0,0.575757575757576,0.575757575757576,0
"243","1963.Gregg.G",2900,1800,0,0.625,0.625,0
"244","1963.Gregg.G",3000,1800,0,0.625,0.625,0
"245","1963.Gregg.G",3100,1800,0,0.625,0.625,0
"246","1963.Gregg.G",3200,1800,0,0.625,0.625,0
"247","1963.Gregg.G",3300,1800,0,0.67741935483871,0.67741935483871,0
"248","1963.Gregg.G",3400,1800,0,0.67741935483871,0.67741935483871,0
"249","1963.Gregg.G",3500,1800,0,0.67741935483871,0.67741935483871,0
"250","1963.Gregg.G",3600,1800,0,0.793103448275862,0.793103448275862,0
"251","1963.Gregg.G",3700,1800,0,0.925925925925926,0.925925925925926,0
"252","1963.Gregg.G",3800,1800,0,0.925925925925926,0.925925925925926,0
"253","1963.Gregg.G",3900,1800,0,0.925925925925926,0.925925925925926,0
"254","1963.Gregg.G",4000,1800,0,0.925925925925926,0.925925925925926,0
"255","1963.Gregg.G",4100,1800,0,0.925925925925926,0.925925925925926,0
"256","1963.Gregg.G",4200,1800,0,0.925925925925926,0.925925925925926,0
"257","1963.Gregg.G",1100,1900,0.0666666666666667,0.233333333333333,0.3,0
"258","1963.Gregg.G",1200,1900,0.0666666666666667,0.233333333333333,0.3,0
"259","1963.Gregg.G",1300,1900,0.105263157894737,0.12200956937799,0.227272727272727,0
"260","1963.Gregg.G",1400,1900,0.0909090909090909,0.058027079303675,0.148936170212766,0
"261","1963.Gregg.G",1500,1900,0.0909090909090909,0.058027079303675,0.148936170212766,0
"262","1963.Gregg.G",1600,1900,0.04,0,0.04,0
"263","1963.Gregg.G",1700,1900,0,0.0196078431372549,0.0196078431372549,0
"264","1963.Gregg.G",1800,1900,0,0.0196078431372549,0.0196078431372549,0
"265","1963.Gregg.G",1900,1900,0,0,0,0
"266","1963.Gregg.G",2000,1900,0,0.0638297872340425,0.0638297872340425,0
"267","1963.Gregg.G",2100,1900,0,0.0638297872340425,0.0638297872340425,0
"268","1963.Gregg.G",2200,1900,0,0.111111111111111,0.111111111111111,0
"269","1963.Gregg.G",2300,1900,0,0.19047619047619,0.19047619047619,0
"270","1963.Gregg.G",2400,1900,0,0.19047619047619,0.19047619047619,0
"271","1963.Gregg.G",2500,1900,0,0.219512195121951,0.219512195121951,0
"272","1963.Gregg.G",2600,1900,0,0.515151515151515,0.515151515151515,0
"273","1963.Gregg.G",2700,1900,0,0.515151515151515,0.515151515151515,0
"274","1963.Gregg.G",2800,1900,0,0.5625,0.5625,0
"275","1963.Gregg.G",2900,1900,0,0.612903225806452,0.612903225806452,0
"276","1963.Gregg.G",3000,1900,0,0.612903225806452,0.612903225806452,0
"277","1963.Gregg.G",3100,1900,0,0.612903225806452,0.612903225806452,0
"278","1963.Gregg.G",3200,1900,0,0.612903225806452,0.612903225806452,0
"279","1963.Gregg.G",3300,1900,0,0.666666666666667,0.666666666666667,0
"280","1963.Gregg.G",3400,1900,0,0.666666666666667,0.666666666666667,0
"281","1963.Gregg.G",3500,1900,0,0.666666666666667,0.666666666666667,0
"282","1963.Gregg.G",3600,1900,0,0.785714285714286,0.785714285714286,0
"283","1963.Gregg.G",3700,1900,0,0.923076923076923,0.923076923076923,0
"284","1963.Gregg.G",3800,1900,0,0.923076923076923,0.923076923076923,0
"285","1963.Gregg.G",3900,1900,0,0.923076923076923,0.923076923076923,0
"286","1963.Gregg.G",4000,1900,0,0.923076923076923,0.923076923076923,0
"287","1963.Gregg.G",4100,1900,0,0.923076923076923,0.923076923076923,0
"288","1963.Gregg.G",4200,1900,0,0.923076923076923,0.923076923076923,0
"289","1963.Gregg.G",1100,2000,0.2,0.151351351351351,0.351351351351351,0
"290","1963.Gregg.G",1200,2000,0.2,0.151351351351351,0.351351351351351,0
"291","1963.Gregg.G",1300,2000,0.210526315789474,0.0577663671373556,0.268292682926829,0
"292","1963.Gregg.G",1400,2000,0.181818181818182,0,0.181818181818182,0
"293","1963.Gregg.G",1500,2000,0.181818181818182,0,0.181818181818182,0
"294","1963.Gregg.G",1600,2000,0,0.0638297872340425,0.0638297872340425,0
"295","1963.Gregg.G",1700,2000,0,0.0833333333333333,0.0833333333333333,0
"296","1963.Gregg.G",1800,2000,0,0.0833333333333333,0.0833333333333333,0
"297","1963.Gregg.G",1900,2000,0,0.0638297872340425,0.0638297872340425,0
"298","1963.Gregg.G",2000,2000,0,0,0,0
"299","1963.Gregg.G",2100,2000,0,0,0,0
"300","1963.Gregg.G",2200,2000,0,0.0476190476190476,0.0476190476190476,0
"301","1963.Gregg.G",2300,2000,0,0.128205128205128,0.128205128205128,0
"302","1963.Gregg.G",2400,2000,0,0.128205128205128,0.128205128205128,0
"303","1963.Gregg.G",2500,2000,0,0.157894736842105,0.157894736842105,0
"304","1963.Gregg.G",2600,2000,0,0.466666666666667,0.466666666666667,0
"305","1963.Gregg.G",2700,2000,0,0.466666666666667,0.466666666666667,0
"306","1963.Gregg.G",2800,2000,0,0.517241379310345,0.517241379310345,0
"307","1963.Gregg.G",2900,2000,0,0.571428571428571,0.571428571428571,0
"308","1963.Gregg.G",3000,2000,0,0.571428571428571,0.571428571428571,0
"309","1963.Gregg.G",3100,2000,0,0.571428571428571,0.571428571428571,0
"310","1963.Gregg.G",3200,2000,0,0.571428571428571,0.571428571428571,0
"311","1963.Gregg.G",3300,2000,0,0.62962962962963,0.62962962962963,0
"312","1963.Gregg.G",3400,2000,0,0.62962962962963,0.62962962962963,0
"313","1963.Gregg.G",3500,2000,0,0.62962962962963,0.62962962962963,0
"314","1963.Gregg.G",3600,2000,0,0.76,0.76,0
"315","1963.Gregg.G",3700,2000,0,0.91304347826087,0.91304347826087,0
"316","1963.Gregg.G",3800,2000,0,0.91304347826087,0.91304347826087,0
"317","1963.Gregg.G",3900,2000,0,0.91304347826087,0.91304347826087,0
"318","1963.Gregg.G",4000,2000,0,0.91304347826087,0.91304347826087,0
"319","1963.Gregg.G",4100,2000,0,0.91304347826087,0.91304347826087,0
"320","1963.Gregg.G",4200,2000,0,0.91304347826087,0.91304347826087,0
"321","1963.Gregg.G",1100,2100,0.2,0.151351351351351,0.351351351351351,0
"322","1963.Gregg.G",1200,2100,0.2,0.151351351351351,0.351351351351351,0
"323","1963.Gregg.G",1300,2100,0.210526315789474,0.0577663671373556,0.268292682926829,0
"324","1963.Gregg.G",1400,2100,0.181818181818182,0,0.181818181818182,0
"325","1963.Gregg.G",1500,2100,0.181818181818182,0,0.181818181818182,0
"326","1963.Gregg.G",1600,2100,0,0.0638297872340425,0.0638297872340425,0
"327","1963.Gregg.G",1700,2100,0,0.0833333333333333,0.0833333333333333,0
"328","1963.Gregg.G",1800,2100,0,0.0833333333333333,0.0833333333333333,0
"329","1963.Gregg.G",1900,2100,0,0.0638297872340425,0.0638297872340425,0
"330","1963.Gregg.G",2000,2100,0,0,0,0
"331","1963.Gregg.G",2100,2100,0,0,0,0
"332","1963.Gregg.G",2200,2100,0,0.0476190476190476,0.0476190476190476,0
"333","1963.Gregg.G",2300,2100,0,0.128205128205128,0.128205128205128,0
"334","1963.Gregg.G",2400,2100,0,0.128205128205128,0.128205128205128,0
"335","1963.Gregg.G",2500,2100,0,0.157894736842105,0.157894736842105,0
"336","1963.Gregg.G",2600,2100,0,0.466666666666667,0.466666666666667,0
"337","1963.Gregg.G",2700,2100,0,0.466666666666667,0.466666666666667,0
"338","1963.Gregg.G",2800,2100,0,0.517241379310345,0.517241379310345,0
"339","1963.Gregg.G",2900,2100,0,0.571428571428571,0.571428571428571,0
"340","1963.Gregg.G",3000,2100,0,0.571428571428571,0.571428571428571,0
"341","1963.Gregg.G",3100,2100,0,0.571428571428571,0.571428571428571,0
"342","1963.Gregg.G",3200,2100,0,0.571428571428571,0.571428571428571,0
"343","1963.Gregg.G",3300,2100,0,0.62962962962963,0.62962962962963,0
"344","1963.Gregg.G",3400,2100,0,0.62962962962963,0.62962962962963,0
"345","1963.Gregg.G",3500,2100,0,0.62962962962963,0.62962962962963,0
"346","1963.Gregg.G",3600,2100,0,0.76,0.76,0
"347","1963.Gregg.G",3700,2100,0,0.91304347826087,0.91304347826087,0
"348","1963.Gregg.G",3800,2100,0,0.91304347826087,0.91304347826087,0
"349","1963.Gregg.G",3900,2100,0,0.91304347826087,0.91304347826087,0
"350","1963.Gregg.G",4000,2100,0,0.91304347826087,0.91304347826087,0
"351","1963.Gregg.G",4100,2100,0,0.91304347826087,0.91304347826087,0
"352","1963.Gregg.G",4200,2100,0,0.91304347826087,0.91304347826087,0
"353","1963.Gregg.G",1100,2200,0.2,0.114285714285714,0.314285714285714,0
"354","1963.Gregg.G",1200,2200,0.2,0.114285714285714,0.314285714285714,0
"355","1963.Gregg.G",1300,2200,0.263157894736842,0.0188933873144399,0.282051282051282,0
"356","1963.Gregg.G",1400,2200,0.2,0.0380952380952381,0.238095238095238,0
"357","1963.Gregg.G",1500,2200,0.2,0.0380952380952381,0.238095238095238,0
"358","1963.Gregg.G",1600,2200,0,0.111111111111111,0.111111111111111,0
"359","1963.Gregg.G",1700,2200,0,0.130434782608696,0.130434782608696,0
